,GAMEID,TEAM_HOME,TEAM_AWAY,TEAM_ELO_BEFORE_HOME,TEAM_ELO_BEFORE_AWAY,TEAM_ELO_AFTER_HOME,TEAM_ELO_AFTER_AWAY,ODDS_HOME,PROBS_HOME,PROBS_AWAY
6125,201804090MIA,MIA,OKC,1513.038998167839,1592.4604917450072,1495.9790920551357,1609.5203978577106,1.075093574086633,0.5180940211623193,0.4819059788376806
6126,201804090NYK,NYK,CLE,1366.3214384638195,1560.4694772023536,1358.3707379245595,1568.4201777416135,0.5554307288630239,0.3570912664616239,0.6429087335383761
6127,201804090MIL,MIL,ORL,1513.9258407927416,1333.4157259599403,1518.1616317636183,1329.1799349890637,4.800376346015803,0.8275973936265556,0.17240260637344437
6128,201804090MIN,MIN,MEM,1538.8388042532015,1329.455144234936,1542.8997473700708,1325.3942011180666,5.668382519285215,0.8500385967499671,0.14996140325003282
6129,201804090SAS,SAS,SAC,1590.2177768853799,1336.47721631459,1592.6669471341647,1334.028046065805,7.317309106845493,0.8797688065750788,0.12023119342492132
6130,201804090DEN,DEN,POR,1578.7161287579456,1605.9571488418555,1585.1645349011649,1599.5087426986363,1.4517687701029784,0.5921311943466845,0.40786880565331546
6131,201804090LAC,LAC,NOP,1540.5715234188235,1558.1554605725519,1525.939597057037,1572.7873869343384,1.5347588879891538,0.6054851588691701,0.39451484113082985
6132,201804100IND,IND,CHA,1589.6580227682114,1460.2747846818056,1555.281276971244,1494.6515304787729,3.576498895129808,0.7814923541084705,0.2185076458915295
6133,201804100ATL,ATL,PHI,1355.1321240274492,1642.859146825906,1351.519069887514,1646.4722009658412,0.3241025462546751,0.24477148478524105,0.7552285152147591
6134,201804100WAS,WAS,BOS,1480.3047971622711,1586.167224903738,1493.524629512852,1572.9473925531572,0.9233023281297669,0.4800609423831941,0.519939057616806
6135,201804100DAL,DAL,PHO,1401.151694365353,1239.9866439374566,1363.420430341302,1277.7179079615075,4.294500187806039,0.8111247588010031,0.1888752411989969
6136,201804100UTA,UTA,GSW,1678.682306110253,1584.0515951222965,1691.4724300154598,1571.2614712170896,2.9280384637498575,0.745420008172384,0.254579991827616
6137,201804100LAL,LAL,HOU,1470.7936231876938,1749.3885767683416,1467.573509288165,1752.6086906678704,0.3415958737397759,0.254619055131377,0.7453809448686229
6138,201804110BOS,BOS,BRK,1572.9473925531572,1409.248776021153,1576.9917383401396,1405.2044302341706,4.357591762954844,0.8133489738963473,0.18665102610365283
6139,201804110CHI,CHI,DET,1342.2531988355722,1465.8280620588666,1323.2865201312393,1484.7947407631996,0.8338018261134093,0.4546848052172481,0.545315194782752
6140,201804110CLE,CLE,NYK,1568.4201777416135,1358.3707379245595,1544.6283995680235,1382.1625160981496,5.690148485540861,0.85052648649559,0.14947351350441002
6141,201804110MIA,MIA,TOR,1495.9790920551357,1688.737310112648,1508.7320176927844,1675.9843844749992,0.5598922484551825,0.3589300793113524,0.6410699206886475
6142,201804110MIN,MIN,DEN,1542.8997473700708,1585.1645349011649,1549.7651718992067,1578.299110372029,1.331490374351845,0.5710898011843603,0.4289101988156397
6143,201804110NOP,NOP,SAS,1572.7873869343384,1592.6669471341647,1587.8379003443085,1577.6164337241946,1.5146109752290238,0.6023241726649496,0.3976758273350504
6144,201804110OKC,OKC,MEM,1609.5203978577106,1325.3942011180666,1611.6775999951687,1323.2369989806084,8.715965285642246,0.8970766186785633,0.10292338132143684
6145,201804110ORL,ORL,WAS,1329.1799349890637,1493.524629512852,1342.6877449149638,1480.016819586952,0.6593837858337926,0.3973666559014081,0.6026333440985918
6146,201804110PHI,PHI,MIL,1646.4722009658412,1518.1616317636183,1656.2202895066243,1508.4135432228352,3.5544828488600846,0.7804361036840255,0.21956389631597456
6147,201804110LAC,LAC,LAL,1525.939597057037,1467.573509288165,1506.0595106999524,1487.4535956452496,2.3763763382356253,0.7038244852401244,0.2961755147598755
6148,201804110POR,POR,UTA,1599.5087426986363,1691.4724300154598,1610.014471253757,1680.9667014603392,1.0002090544562587,0.500052258151665,0.49994774184833507
6149,201804110SAC,SAC,HOU,1334.028046065805,1752.6086906678704,1365.9931999194057,1720.6435368142697,0.15259784077548552,0.13239469603102444,0.8676053039689755
6150,201810160BOS,BOS,PHI,1558.9938037551046,1618.4152171299684,1573.489410345382,1603.919610539691,1.2062753871416516,0.5467474251727235,0.4532525748272766
6151,201810160GSW,GSW,OKC,1554.6961034128171,1585.0081999963766,1562.3660874591446,1577.338215950049,1.4263291517513417,0.5878547643553667,0.4121452356446333
6152,201810170CHO,CHA,MIL,1497.2386478590797,1507.5601574171264,1492.3043956122929,1512.4944096639133,1.600280915904076,0.6154261665023543,0.3845738334976458
6153,201810170DET,DET,BRK,1489.8460555723996,1430.1533226756278,1492.989765954285,1427.0096122937423,2.3945936816370783,0.7054139335115537,0.29458606648844626
6154,201810170IND,IND,MEM,1542.7109577284332,1368.6777492354563,1549.202517601646,1362.1861893622436,4.624694202005943,0.8222125569700539,0.17778744302994615
6155,201810170ORL,ORL,MIA,1383.265808686223,1507.7990132695884,1390.0547550573451,1501.0100668984662,0.8292146924497165,0.45331731473204906,0.5466826852679509
6156,201810170NYK,NYK,ATL,1412.8718870736122,1389.8893024156355,1423.4370183224187,1379.324171166829,1.9384582942794801,0.6596854881531665,0.34031451184683337
6157,201810170TOR,TOR,CLE,1633.2382883562493,1534.7212996760177,1638.6390719792246,1529.3205160530424,2.9942804289135134,0.749642014926826,0.25035798507317386
6158,201810170HOU,HOU,NOP,1666.7326526107022,1567.1284252582313,1640.9396183730478,1592.9214594958858,3.013079345365461,0.750814794839564,0.24918520516043582
6159,201810170SAS,SAS,MIN,1559.462325293146,1538.573878924405,1563.729857455833,1534.306346761718,1.9152307940363489,0.6569739857147202,0.34302601428527973
6160,201810170SAC,SAC,UTA,1400.7448999395542,1636.9750260952544,1396.796003890268,1640.9239221445407,0.4359379570438447,0.3035910812896868,0.6964089187103132
6161,201810170LAC,LAC,DEN,1505.7946330249642,1559.9743327790218,1495.453606372598,1570.315359431388,1.2432279079974324,0.554213819989108,0.445786180010892
6162,201810170PHO,PHO,DAL,1334.5384309711308,1398.8153227559765,1350.9821277894653,1382.371625937642,1.173026357134393,0.5398123006116148,0.4601876993883853
6163,201810180PHI,PHI,CHI,1603.919610539691,1368.7148900984294,1607.4315514934035,1365.2029491447167,6.576757081637058,0.8680174130930516,0.13198258690694845
6164,201810180WAS,WAS,MIA,1486.262614690214,1501.0100668984662,1481.3939462125102,1505.87873537617,1.5600243222919936,0.6093787112519703,0.39062128874802976
6165,201810180POR,POR,LAL,1583.7608534403178,1491.8401967339373,1588.4313326104248,1487.1697175638303,2.882714560829117,0.7424482319435659,0.25755176805643404
6166,201810190ORL,ORL,CHA,1390.0547550573451,1492.3043956122929,1369.493704355089,1512.865446314549,0.9427051911842557,0.4852538591352562,0.5147461408647439
6167,201810190BRK,BRK,NYK,1427.0096122937423,1423.4370183224187,1430.5347926164784,1419.9118379996826,1.7335304913195624,0.6341727289395378,0.36582727106046226
6168,201810190MEM,MEM,ATL,1362.1861893622436,1379.324171166829,1372.4595223385993,1369.0508381904733,1.5387038678955698,0.6060982091507432,0.39390179084925675
6169,201810190MIN,MIN,CLE,1534.306346761718,1529.3205160530424,1540.888776409819,1522.7380864049414,1.7476907062164941,0.6360580185617118,0.3639419814382881
6170,201810190NOP,NOP,SAC,1592.9214594958858,1396.796003890268,1597.450908560844,1392.2665548253096,5.251866028616596,0.8400477560743127,0.15995224392568735
6171,201810190TOR,TOR,BOS,1638.6390719792246,1573.489410345382,1645.0117350641287,1567.116747260478,2.471008014976737,0.7118992535640394,0.2881007464359606
6172,201810190MIL,MIL,IND,1512.4944096639133,1549.202517601646,1525.2035470834062,1536.493380182153,1.3747689987078235,0.5789064112997402,0.42109358870025976
6173,201810190LAC,LAC,OKC,1495.453606372598,1577.338215950049,1510.059818627625,1562.732003695022,1.0599575583097331,0.5145531052491514,0.48544689475084857
6174,201810190UTA,UTA,GSW,1640.9239221445407,1562.3660874591446,1634.648841829211,1568.6411677744743,2.6692827920005766,0.7274671763702418,0.2725328236297582
6175,201810200IND,IND,BRK,1536.493380182153,1430.5347926164784,1543.8141280139932,1423.2140447846382,3.1253342325876563,0.7575953986708271,0.24240460132917283
6176,201810200WAS,WAS,TOR,1481.3939462125102,1645.0117350641287,1476.938298658835,1649.4673826178039,0.6621486956332133,0.39836910943816656,0.6016308905618335
6177,201810200NYK,NYK,BOS,1419.9118379996826,1567.116747260478,1416.2701800698262,1570.7584051903343,0.7277592377870326,0.4212156542824619,0.5787843457175381
6178,201810200PHI,PHI,ORL,1607.4315514934035,1369.493704355089,1608.3156923217402,1368.6095635267523,6.681048398306294,0.8698094390056826,0.13019056099431747
6179,201810200CHI,CHI,DET,1365.2029491447167,1492.989765954285,1361.269174906695,1496.9235401923067,0.813828618704675,0.44867999672750863,0.5513200032724914
6180,201810200MIA,MIA,CHA,1505.87873537617,1512.865446314549,1500.8949504826633,1517.8492312080557,1.6312976954463139,0.6199593828814636,0.3800406171185365
6181,201810200DAL,DAL,MIN,1382.371625937642,1540.888776409819,1390.984450301825,1532.275952045636,0.6818786989300305,0.40542680002061077,0.5945731999793893
6182,201810200DEN,DEN,PHO,1570.315359431388,1350.9821277894653,1575.3688784143453,1345.928608806508,6.002512582559409,0.857194115939096,0.14280588406090391
6183,201810200POR,POR,SAS,1588.4313326104248,1563.729857455833,1596.5560287265937,1555.6051613396642,1.9577340207228149,0.661903337827646,0.33809666217235407
6184,201810200LAL,LAL,HOU,1487.1697175638303,1640.9396183730478,1480.027096969519,1648.082238967359,0.7007695910993305,0.4120308798832488,0.5879691201167512
6185,201810210CLE,CLE,ATL,1522.7380864049414,1369.0508381904733,1490.6169558684603,1401.1719687269544,4.113562692548271,0.8044416270759234,0.19555837292407657
6186,201810210OKC,OKC,SAC,1562.732003695022,1392.2665548253096,1541.8424324086852,1413.1561261116465,4.5306824301608675,0.8191904864132808,0.1808095135867191
6187,201810210DEN,DEN,GSW,1575.3688784143453,1568.6411677744743,1578.8448068116006,1565.165239377219,1.765303070475267,0.6383759846517901,0.36162401534821
6188,201810210LAC,LAC,HOU,1510.059818627625,1648.082238967359,1517.1719973705058,1640.9700602244782,0.7672624586589641,0.43415309078719355,0.5658469092128064
6189,201810220BOS,BOS,ORL,1570.7584051903343,1368.6095635267523,1559.492192245934,1379.8757764711527,5.437159886449849,0.8446519866463177,0.15534801335368245
6190,201810220TOR,TOR,CHA,1649.4673826178039,1517.8492312080557,1656.1010517263612,1511.2155620994984,3.6228085040938014,0.783681283982576,0.21631871601742408
6191,201810220MIL,MIL,NYK,1525.2035470834062,1416.2701800698262,1530.050602816769,1411.4231243364634,3.1793139639987014,0.7607262798119107,0.2392737201880894
6192,201810220MIN,MIN,IND,1532.275952045636,1543.8141280139932,1540.3669097932145,1535.7231702664146,1.589112193512172,0.6137672200896462,0.3862327799103538
6193,201810220DAL,DAL,CHI,1390.984450301825,1361.269174906695,1395.9947453542597,1356.2588798542604,2.015060957467997,0.6683317471498867,0.3316682528501132
6194,201810220UTA,UTA,MEM,1634.648841829211,1372.4595223385993,1614.317147046077,1392.7912171217333,7.681982238992685,0.8848189304616656,0.11518106953833433
6195,201810220POR,POR,WAS,1596.5560287265937,1476.938298658835,1589.6572355373871,1483.8370918480416,3.3809934170046576,0.7717412685171956,0.22825873148280443
6196,201810220GSW,GSW,PHO,1565.165239377219,1345.928608806508,1569.14743302423,1341.946415159497,5.9991756304561665,0.8571260312930845,0.14287396870691552
6197,201810220LAL,LAL,SAS,1480.027096969519,1555.6051613396642,1476.035617423365,1559.5966408858183,1.099144621459523,0.5236154813836953,0.47638451861630465
6198,201810230DET,DET,PHI,1496.9235401923067,1608.3156923217402,1501.608292422297,1603.63094009175,0.8943749352791419,0.47212139404037934,0.5278786059596206
6199,201810230NOP,NOP,LAC,1597.450908560844,1517.1719973705058,1601.7287094736628,1512.894196457687,2.695859646685905,0.7294269545931743,0.2705730454068257
6200,201810230DEN,DEN,SAC,1578.8448068116006,1413.1561261116465,1583.0448102607975,1408.9561226624496,4.4077981851420045,0.8150818566514717,0.1849181433485282
6201,201810240ATL,ATL,DAL,1401.1719687269544,1395.9947453542597,1407.2659546616678,1389.9007594195464,1.7496172763545677,0.6363130212340693,0.36368697876593076
6202,201810240CLE,CLE,BRK,1490.6169558684603,1423.2140447846382,1469.3806590884085,1444.45034156469,2.503267596652429,0.7145522080712428,0.28544779192875724
6203,201810240MIA,MIA,NYK,1500.8949504826633,1411.4231243364634,1509.6715328066732,1402.6465420124534,2.8423631584198215,0.7397434967049674,0.2602565032950326
6204,201810240TOR,TOR,MIN,1656.1010517263612,1540.3669097932145,1659.6771841841844,1536.7907773353913,3.306247453125387,0.7677792530770102,0.23222074692298986
6205,201810240CHI,CHI,CHA,1356.2588798542604,1511.2155620994984,1362.7631412926537,1504.711300661105,0.695998485186949,0.4103768318579774,0.5896231681420225
6206,201810240HOU,HOU,UTA,1640.9700602244782,1614.317147046077,1626.019090402194,1629.2681168683612,1.979849977333335,0.6644126356673503,0.3355873643326498
6207,201810240SAS,SAS,IND,1559.5966408858183,1535.7231702664146,1537.5257772496504,1557.7940339025824,1.9484249247820635,0.660835861345896,0.33916413865410405
6208,201810240MIL,MIL,PHI,1530.050602816769,1603.63094009175,1543.598436302726,1590.083106605793,1.1118575688092291,0.5264832180117857,0.4735167819882143
6209,201810240PHO,PHO,LAL,1341.946415159497,1476.035617423365,1329.849639608376,1488.132392974486,0.7848325278551008,0.4397233441270051,0.560276655872995
6210,201810240SAC,SAC,MEM,1408.9561226624496,1392.7912171217333,1413.8079947843673,1387.9393449998156,1.8638556042057004,0.6508203840544701,0.34917961594552993
6211,201810240GSW,GSW,WAS,1569.14743302423,1483.8370918480416,1577.8314792475176,1475.153045624754,2.7750822074473227,0.7351051063133826,0.26489489368661756
6212,201810250DET,DET,CLE,1501.608292422297,1469.3806590884085,1506.9960710545429,1463.9928804561625,2.0444151157757537,0.6715296823951067,0.32847031760489337
6213,201810250ORL,ORL,POR,1379.8757764711527,1589.6572355373871,1372.4592264012863,1597.0737856072535,0.5076289154704723,0.3367068051437983,0.6632931948562018
6214,201810250OKC,OKC,BOS,1541.8424324086852,1559.492192245934,1532.6100868922083,1568.7245377624108,1.534177469065545,0.6053946449264498,0.3946053550735501
6215,201810250LAL,LAL,DEN,1488.132392974486,1583.0448102607975,1497.3127399883067,1573.8644632469768,0.9833745326635661,0.4958087927764942,0.5041912072235057
6216,201810260CHO,CHA,CHI,1504.711300661105,1362.7631412926537,1512.6199528430484,1354.8544891107103,3.8447702980270493,0.7935918653548482,0.20640813464515192
6217,201810260NYK,NYK,GSW,1402.6465420124534,1577.8314792475176,1388.6907342369432,1591.7872870230278,0.6194947880539287,0.3825234836342676,0.6174765163657324
6218,201810260TOR,TOR,DAL,1659.6771841841844,1389.9007594195464,1661.4513751622337,1388.126568441497,8.024926472343784,0.8891957731661942,0.11080422683380588
6219,201810260HOU,HOU,LAC,1626.019090402194,1512.894196457687,1598.4602418613151,1540.453044998566,3.256958575139716,0.7650905024446522,0.23490949755534782
6220,201810260MIN,MIN,MIL,1536.7907773353913,1543.598436302726,1509.816216732313,1570.5729969058043,1.6329799505726366,0.6202021972166883,0.37979780278331177
6221,201810260NOP,NOP,BRK,1601.7287094736628,1444.45034156469,1603.3795856477786,1442.7994653905741,4.199483892005259,0.807673218963597,0.19232678103640305
6222,201810260SAC,SAC,WAS,1413.8079947843673,1475.153045624754,1419.8734641437102,1469.0875762654111,1.1929915646701206,0.5440018939833796,0.45599810601662044
6223,201810270DET,DET,BOS,1506.9960710545429,1568.7245377624108,1490.0300450797688,1585.690563737185,1.1903613937573343,0.5434543345906014,0.45654566540939867
6224,201810270NOP,NOP,UTA,1603.3795856477786,1629.2681168683612,1583.6540473496725,1648.9936551664673,1.4631157047313406,0.5940101400518362,0.40598985994816394
6225,201810270ATL,ATL,CHI,1407.2659546616678,1354.8544891107103,1390.344175228175,1371.7762685442033,2.2963002012591236,0.6966295728714214,0.3033704271285786
6226,201810270CLE,CLE,IND,1463.9928804561625,1557.7940339025824,1453.2250187381942,1568.5618956205508,0.9896852925632557,0.4974079550481433,0.5025920449518567
6227,201810270PHI,PHI,CHA,1590.083106605793,1512.6199528430484,1592.574488129007,1510.1285713198345,2.652515219183187,0.7262160620856687,0.2737839379143313
6228,201810270MEM,MEM,PHO,1387.9393449998156,1329.849639608376,1397.5431992367576,1320.245785371434,2.3725985654567823,0.7034927280577312,0.2965072719422689
6229,201810270MIA,MIA,POR,1509.6715328066732,1597.0737856072535,1519.9986488985696,1586.746669515357,1.0268201156115404,0.5066163038853224,0.4933836961146776
6230,201810270MIL,MIL,ORL,1570.5729969058043,1372.4592264012863,1575.3619313804911,1367.6702919265995,5.312322426489958,0.8415797019804544,0.15842029801954555
6231,201810270SAS,SAS,LAL,1537.5257772496504,1497.3127399883067,1541.4277579822074,1493.4107592557498,2.1405855684990205,0.6815880420421311,0.3184119579578689
6232,201810280BRK,BRK,GSW,1442.7994653905741,1591.7872870230278,1437.0134718513605,1597.5732805622415,0.7203282475895124,0.41871558442339196,0.581284415576608
6233,201810280DAL,DAL,UTA,1388.126568441497,1648.9936551664673,1383.7059083540755,1653.4143152538888,0.3782964651312018,0.27446668746639447,0.7255333125336055
6234,201810280OKC,OKC,PHO,1532.6100868922083,1320.245785371434,1534.7355834059542,1318.1202888576881,5.766479518116564,0.8522126613518003,0.14778733864819973
6235,201810280LAC,LAC,WAS,1540.453044998566,1469.0875762654111,1552.6299049181914,1456.9107163457857,2.5610241383582233,0.7191819091512701,0.28081809084873
6236,201810290IND,IND,POR,1568.5618956205508,1586.746669515357,1556.1921383722636,1599.1164267636443,1.529459795411846,0.6046586698812582,0.39534133011874195
6237,201810290PHI,PHI,ATL,1592.574488129007,1390.344175228175,1597.104985693747,1385.8136776634349,5.439710437122701,0.8447135147202667,0.15528648527973343
6238,201810290MIA,MIA,SAC,1519.9986488985696,1419.8734641437102,1503.0459105584478,1436.826202483832,3.022128746477848,0.7513754374780535,0.24862456252194648
6239,201810290NYK,NYK,BRK,1388.6907342369432,1437.0134718513605,1403.0780480592807,1422.626158029023,1.2858584286634247,0.5625275881215817,0.4374724118784184
6240,201810290CHI,CHI,GSW,1371.7762685442033,1597.5732805622415,1361.4993017435982,1607.8502473628466,0.4629216260568327,0.31643638169776345,0.6835636183022364
6241,201810290MIL,MIL,TOR,1575.3619313804911,1661.4513751622337,1589.5752702536272,1647.2380362890976,1.0346093300766428,0.5085051536835672,0.49149484631643287
6242,201810290MIN,MIN,LAL,1509.816216732313,1493.4107592557498,1514.1717546808854,1489.0552213071774,1.8664383254929666,0.6511350022407961,0.34886499775920393
6243,201810290SAS,SAS,DAL,1541.4277579822074,1383.7059083540755,1543.8264691429272,1381.3071971933557,4.210218391740732,0.8080694656513429,0.1919305343486572
6244,201810290DEN,DEN,NOP,1573.8644632469768,1583.6540473496725,1579.30969298884,1578.2088176078094,1.6051885002668935,0.6161506163958756,0.38384938360412424
6245,201810300CHO,CHA,MIA,1510.1285713198345,1503.0459105584478,1518.486111866024,1494.6883700122582,1.7689137260823307,0.6388475413371308,0.36115245866286916
6246,201810300CLE,CLE,ATL,1453.2250187381942,1385.8136776634349,1462.7096616128117,1376.3290347888174,2.503389075487997,0.7145621058772335,0.28543789412276654
6247,201810300ORL,ORL,SAC,1367.6702919265995,1436.826202483832,1358.5020978098448,1445.9943966005867,1.1405392188111945,0.5328279943614505,0.4671720056385497
6248,201810300BOS,BOS,DET,1585.690563737185,1490.0300450797688,1588.3230611829651,1487.3975476339886,2.9454475706568655,0.7465433307396573,0.25345666926034277
6249,201810300TOR,TOR,PHI,1647.2380362890976,1597.104985693747,1655.8608361613667,1588.482185821478,2.26637946485997,0.6938506346987244,0.3061493653012755
6250,201810300HOU,HOU,POR,1598.4602418613151,1599.1164267636443,1578.5997914449345,1618.976877180025,1.691840970080703,0.6285070287900332,0.37149297120996694
6251,201810300MEM,MEM,WAS,1397.5431992367576,1456.9107163457857,1408.615570291148,1445.8383452913952,1.2066496943686893,0.5468243090183399,0.4531756909816602
6252,201810300OKC,OKC,LAC,1534.7355834059542,1552.6299049181914,1546.940624178275,1540.4248641458707,1.532019158027865,0.60505828053099,0.39494171946901
6253,201810310BRK,BRK,DET,1422.626158029023,1487.3975476339886,1426.5555605622462,1483.4681451007652,1.1696920172012049,0.5391050932242676,0.4608949067757323
6254,201810310CHI,CHI,DEN,1361.4993017435982,1579.30969298884,1359.2518428011335,1581.5571519313046,0.4847011184795975,0.3264637659705907,0.6735362340294094
6255,201810310MIN,MIN,UTA,1514.1717546808854,1653.4143152538888,1521.3134472534618,1646.2726226813124,0.7618923247933029,0.43242842600082537,0.5675715739991747
6256,201810310NYK,NYK,IND,1403.0780480592807,1556.1921383722636,1397.3885654599408,1561.8816209716035,0.7034201003824044,0.41294575555641977,0.5870542444435802
6257,201810310GSW,GSW,NOP,1607.8502473628466,1578.2088176078094,1614.5764881858734,1571.4825767847826,2.01420455789638,0.6682375131507656,0.3317624868492343
6258,201810310LAL,LAL,DAL,1489.0552213071774,1381.3071971933557,1490.845229514166,1379.517188986367,3.1576941336658373,0.7594820667776491,0.2405179332223509
6259,201810310PHO,PHO,SAS,1318.1202888576881,1543.8264691429272,1306.3947820999474,1555.551975900668,0.46316373693962604,0.3165494915206044,0.6834505084793956
6260,201811010CHO,CHA,OKC,1518.486111866024,1546.940624178275,1511.1839759263207,1554.2427601179782,1.4416628894709054,0.5904430524327237,0.40955694756727634
6261,201811010CLE,CLE,DEN,1462.7096616128117,1581.5571519313046,1449.3874252544026,1594.8793882897137,0.8568035834616288,0.4614400742723119,0.5385599257276882
6262,201811010PHI,PHI,LAC,1588.482185821478,1540.4248641458707,1594.269236066048,1534.6378139013007,2.239459971472243,0.6913065730688662,0.3086934269311339
6263,201811010ATL,ATL,SAC,1376.3290347888174,1445.9943966005867,1353.7560168227744,1468.5674145666296,1.137199330848269,0.5320979257451418,0.4679020742548582
6264,201811010BOS,BOS,MIL,1588.3230611829651,1589.5752702536272,1593.036837411445,1584.8614940251473,1.6860462256289488,0.6277055880652814,0.3722944119347186
6265,201811010POR,POR,NOP,1618.976877180025,1571.4825767847826,1626.2810193614355,1564.1784346033721,2.2322136061482984,0.6906145070060328,0.3093854929939672
6266,201811020ORL,ORL,LAC,1358.5020978098448,1534.6378139013007,1345.6896186694592,1547.4502930416863,0.6161134784501954,0.3812315698530216,0.6187684301469784
6267,201811020BRK,BRK,HOU,1426.5555605622462,1578.5997914449345,1419.8460266581667,1585.309325349014,0.7077655548266714,0.4144395305469816,0.5855604694530183
6268,201811020CHI,CHI,IND,1359.2518428011335,1561.8816209716035,1356.3749194259794,1564.7585443467576,0.5289633161706964,0.34596207153974773,0.6540379284602522
6269,201811020WAS,WAS,OKC,1445.8383452913952,1554.2427601179782,1429.996385245834,1570.0847201635393,0.9098901485860851,0.476409676891463,0.5235903231085369
6270,201811020DAL,DAL,NYK,1379.517188986367,1397.3885654599408,1365.6337703940947,1411.2719840522132,1.5322215239447425,0.6050898428340578,0.3949101571659422
6271,201811020UTA,UTA,MEM,1646.2726226813124,1408.615570291148,1623.9862994377568,1430.9018935347037,6.67025797829331,0.8696262886033322,0.13037371139666773
6272,201811020PHO,PHO,TOR,1306.3947820999474,1655.8608361613667,1303.5784631808701,1658.677155080444,0.22716157170011397,0.18511137973902125,0.8148886202609786
6273,201811020GSW,GSW,MIN,1614.5764881858734,1521.3134472534618,1621.5573993037856,1514.3325361355496,2.905076694553248,0.7439230831510205,0.2560769168489796
6274,201811030PHI,PHI,DET,1594.269236066048,1483.4681451007652,1598.7938044157675,1478.9435767510458,3.2136807208164293,0.7626777949596895,0.23732220504031049
6275,201811030CHO,CHA,CLE,1511.1839759263207,1449.3874252544026,1523.9413748028114,1436.630026377912,2.4237698378760983,0.7079242918325549,0.2920757081674451
6276,201811030IND,IND,BOS,1564.7585443467576,1593.036837411445,1568.1439333020528,1589.6514484561499,1.4431260536213901,0.590688332058134,0.409311667941866
6277,201811030ATL,ATL,MIA,1353.7560168227744,1494.6883700122582,1362.797404266378,1485.6469825686547,0.7545171524141099,0.43004261963238133,0.5699573803676187
6278,201811030CHI,CHI,HOU,1356.3749194259794,1585.309325349014,1351.5780976400092,1590.1061471349842,0.45463617081178637,0.3125428749362587,0.6874571250637413
6279,201811030SAS,SAS,NOP,1555.551975900668,1564.1784346033721,1565.4535055699678,1554.2769049340723,1.6159720810201035,0.617732923353659,0.38226707664634096
6280,201811030DEN,DEN,UTA,1594.8793882897137,1623.9862994377568,1606.1954597598417,1612.6702279676288,1.4362588644565566,0.5895345873998227,0.4104654126001773
6281,201811030POR,POR,LAL,1626.2810193614355,1490.845229514166,1615.111398770685,1502.0148501049166,3.703304941117593,0.7873835499676571,0.21261645003234286
6282,201811040MIL,MIL,SAC,1584.8614940251473,1468.5674145666296,1595.2364743244816,1458.1924342672953,3.3169215400637615,0.7683534456859203,0.23164655431407952
6283,201811040BRK,BRK,PHI,1419.8460266581667,1598.7938044157675,1447.7065572408899,1570.9332738330443,0.6062204123248562,0.3774204384860282,0.6225795615139719
6284,201811040WAS,WAS,NYK,1429.996385245834,1411.2719840522132,1438.3462837292423,1402.922085568805,1.8915202844731687,0.6541611672690726,0.34583883273092747
6285,201811040SAS,SAS,ORL,1565.4535055699678,1345.6896186694592,1547.9479965212295,1363.1951277181975,6.017411577112056,0.8574973137870959,0.14250268621290413
6286,201811040PHO,PHO,MEM,1303.5784631808701,1430.9018935347037,1309.5033993645743,1424.9769573509996,0.8160023775032287,0.44933992797142025,0.5506600720285798
6287,201811040POR,POR,MIN,1615.111398770685,1514.3325361355496,1625.144176835263,1504.2997580709716,3.0335220535335794,0.752077716018945,0.24792228398105495
6288,201811040LAL,LAL,TOR,1502.0148501049166,1658.677155080444,1492.6885020664631,1668.0035031188975,0.6891983635242159,0.40800321525668803,0.5919967847433119
6289,201811050DET,DET,MIA,1478.9435767510458,1485.6469825686547,1470.258968904268,1494.3315904154326,1.6339602439254535,0.6203435483484457,0.37965645165155426
6290,201811050IND,IND,HOU,1568.1439333020528,1590.1061471349842,1560.6925787993118,1597.5575016377252,1.4965611446862273,0.5994490252608325,0.40055097473916745
6291,201811050ORL,ORL,CLE,1363.1951277181975,1436.630026377912,1368.0545282448747,1431.7706258512346,1.1127888190457924,0.5266919291765118,0.4733080708234882
6292,201811050NYK,NYK,CHI,1402.922085568805,1351.5780976400092,1397.060397007078,1357.439786201736,2.2822329424698573,0.6953293634157767,0.3046706365842234
6293,201811050OKC,OKC,NOP,1570.0847201635393,1554.2769049340723,1575.4246390318249,1548.9369860657866,1.8600282404343462,0.6503531028602249,0.34964689713977515
6294,201811050DEN,DEN,BOS,1606.1954597598417,1589.6514484561499,1612.444372083482,1583.4025361325096,1.867927553075014,0.651316157227266,0.34868384277273407
6295,201811050UTA,UTA,TOR,1612.6702279676288,1668.0035031188975,1599.7031331232085,1680.9705979633177,1.234999586317142,0.5525726241194471,0.4474273758805528
6296,201811050GSW,GSW,MEM,1621.5573993037856,1424.9769573509996,1625.4350943189686,1421.0992623358165,5.2656392826723195,0.8403993663079985,0.1596006336920015
6297,201811050LAC,LAC,MIN,1547.4502930416863,1504.2997580709716,1554.1507219488108,1497.5993291638472,2.1770897717127533,0.6852465394892179,0.3147534605107822
6298,201811060CHO,CHA,ATL,1523.9413748028114,1362.797404266378,1527.6262910962337,1359.1124879729557,4.2939791006792305,0.811106167783757,0.1888938322162431
6299,201811060DAL,DAL,WAS,1365.6337703940947,1438.3462837292423,1381.4873066368098,1422.4927474865272,1.117425857098996,0.5277284460056317,0.47227155399436826
