,TEAM_HOME,TEAM_AWAY,FG_HOME,FG_AWAY,FGA_HOME,FGA_AWAY,FG_PCT_HOME,FG_PCT_AWAY,FG(3)_HOME,FG(3)_AWAY,FGA(3)_HOME,FGA(3)_AWAY,FG_PCT(3)_HOME,FG_PCT(3)_AWAY,FT_HOME,FT_AWAY,FTA_HOME,FTA_AWAY,FT_PCT_HOME,FT_PCT_AWAY,ORB_HOME,ORB_AWAY,DRB_HOME,DRB_AWAY,TRB_HOME,TRB_AWAY,AST_HOME,AST_AWAY,STL_HOME,STL_AWAY,BLK_HOME,BLK_AWAY,TOV_HOME,TOV_AWAY,PF_HOME,PF_AWAY,PTS_HOME,PTS_AWAY,TS_PCT_HOME,TS_PCT_AWAY,EFG_PCT_HOME,EFG_PCT_AWAY,3PA_R_HOME,3PA_R_AWAY,FT_R_HOME,FT_R_AWAY,ORB_PCT_HOME,ORB_PCT_AWAY,DRB_PCT_HOME,DRB_PCT_AWAY,TRB_PCT_HOME,TRB_PCT_AWAY,AST_PCT_HOME,AST_PCT_AWAY,STL_PCT_HOME,STL_PCT_AWAY,BLK_PCT_HOME,BLK_PCT_AWAY,TOV_PCT_HOME,TOV_PCT_AWAY,O_RTG_HOME,O_RTG_AWAY,D_RTG_HOME,D_RTG_AWAY,WINS_RECORD_HOME,WINS_RECORD_AWAY,LOSSES_RECORD_HOME,LOSSES_RECORD_AWAY,WIN_PCT_HOME,WIN_PCT_AWAY,GAME_NO_HOME,GAME_NO_AWAY,WIN_HOME,WIN_AWAY,LOSS_HOME,LOSS_AWAY,FG(3)_MISSED_HOME,FG(3)_MISSED_AWAY,FG_MISSED_HOME,FG_MISSED_AWAY,BLOCKED_ATTEMPTS_HOME,BLOCKED_ATTEMPTS_AWAY,TOV_FORCED_HOME,TOV_FORCED_AWAY,FG(2)_HOME,FG(2)_AWAY,FGA(2)_HOME,FGA(2)_AWAY,FG(2)_MISSED_HOME,FG(2)_MISSED_AWAY,GAMEID,DATE,SEASON,OTs
442,ATL,MIA,38,36,83,79,0.458,0.456,8,7,22,25,0.364,0.28,26,25,31,30,0.839,0.833,10,8,29,34,39,42,25,19,8,9,6,6,12,19,23,28,110,104,0.569,0.564,0.506,0.5,0.265,0.316,0.373,0.38,22.7,21.6,78.4,77.3,48.1,51.9,65.8,52.8,8.1,9.2,11.1,9.8,11.0,17.1,112.0,105.8,105.8,112.0,7.0,15.0,23.0,15.0,0.2333333333333333,0.5,30.0,30.0,1,0,0,1,14,18,45,43,6,6,19,12,30,29,61,54,31,25,201712180ATL,2017-12-18,2018,0
443,CHI,PHI,44,44,92,91,0.478,0.484,13,14,28,33,0.464,0.424,16,13,19,18,0.842,0.722,5,9,34,38,39,47,27,30,9,9,7,8,15,20,16,23,117,115,0.583,0.581,0.549,0.56,0.304,0.363,0.207,0.198,11.6,20.9,79.1,88.4,45.3,54.7,61.4,68.2,8.3,8.3,12.1,12.5,13.0,16.8,108.2,106.3,106.3,108.2,9.0,14.0,20.0,15.0,0.3103448275862069,0.4827586206896552,29.0,29.0,1,0,0,1,15,19,48,47,8,7,20,15,31,30,64,58,33,28,201712180CHI,2017-12-18,2018,0
444,HOU,UTA,40,42,77,91,0.519,0.462,17,8,43,27,0.395,0.296,23,7,27,8,0.852,0.875,12,5,40,27,52,32,25,17,5,12,7,1,14,6,13,22,120,99,0.675,0.524,0.63,0.505,0.558,0.297,0.351,0.088,30.8,11.1,88.9,69.2,61.9,38.1,62.5,40.5,5.4,13.0,10.9,2.9,13.6,6.0,130.4,107.6,107.6,130.4,25.0,14.0,4.0,17.0,0.8620689655172413,0.4516129032258064,29.0,31.0,0,1,1,0,26,19,37,49,1,7,6,14,23,34,34,64,11,30,201712180HOU,2017-12-18,2018,0
445,MIN,POR,42,46,91,84,0.462,0.548,7,10,19,24,0.368,0.417,17,5,21,5,0.81,1.0,11,7,21,33,32,40,19,26,6,6,2,8,10,17,14,19,108,107,0.539,0.621,0.5,0.607,0.209,0.286,0.231,0.06,25.0,25.0,75.0,75.0,44.4,55.6,45.2,56.5,6.3,6.3,3.3,11.1,9.1,16.5,114.2,113.2,113.2,114.2,18.0,16.0,13.0,14.0,0.5806451612903226,0.5333333333333333,31.0,30.0,1,0,0,1,12,14,49,38,8,2,17,10,35,36,72,60,37,24,201712180MIN,2017-12-18,2018,0
446,OKC,DEN,39,37,81,86,0.481,0.43,7,12,24,37,0.292,0.324,10,8,15,12,0.667,0.667,6,8,34,37,40,45,13,21,9,8,5,3,10,11,13,18,95,94,0.542,0.515,0.525,0.5,0.296,0.43,0.185,0.14,14.0,19.0,81.0,86.0,47.1,52.9,33.3,56.8,9.9,8.8,10.2,5.3,10.2,10.8,104.1,103.0,103.0,104.1,15.0,16.0,15.0,14.0,0.5,0.5333333333333333,30.0,30.0,1,0,0,1,17,25,42,49,3,5,11,10,32,25,57,49,25,24,201712180OKC,2017-12-18,2018,0
447,DAL,PHO,32,35,88,79,0.364,0.443,11,10,37,25,0.297,0.4,16,17,17,22,0.941,0.773,8,7,34,42,42,49,21,17,10,9,5,6,15,18,18,25,91,97,0.477,0.547,0.426,0.506,0.42,0.316,0.193,0.278,16.0,17.1,82.9,84.0,46.2,53.8,65.6,48.6,10.1,9.1,9.3,11.8,13.6,16.9,91.9,98.0,98.0,91.9,8.0,11.0,23.0,21.0,0.2580645161290322,0.34375,31.0,32.0,0,1,1,0,26,15,56,44,6,5,18,15,21,25,51,54,30,29,201712180DAL,2017-12-18,2018,0
448,SAS,LAC,40,37,82,84,0.488,0.44,9,9,24,29,0.375,0.31,20,8,25,16,0.8,0.5,8,8,37,34,45,42,22,21,7,12,4,4,16,17,19,23,109,91,0.586,0.5,0.543,0.494,0.293,0.345,0.305,0.19,19.0,17.8,82.2,81.0,51.7,48.3,55.0,56.8,7.1,12.1,7.3,6.9,14.7,15.7,110.2,92.0,92.0,110.2,21.0,11.0,10.0,18.0,0.6774193548387096,0.3793103448275862,31.0,29.0,0,1,1,0,15,20,42,47,4,4,17,16,31,28,58,55,27,27,201712180SAS,2017-12-18,2018,0
449,LAL,GSW,41,43,92,107,0.446,0.402,10,11,25,34,0.4,0.324,22,19,35,21,0.629,0.905,7,15,38,46,45,61,23,25,9,6,9,10,12,14,26,26,114,116,0.531,0.499,0.5,0.453,0.272,0.318,0.38,0.196,13.2,28.3,71.7,86.8,42.5,57.5,56.1,58.1,8.2,5.4,12.3,14.9,10.1,10.7,103.3,105.1,105.1,103.3,10.0,24.0,18.0,6.0,0.3571428571428571,0.8,28.0,30.0,0,1,1,0,15,23,51,64,10,9,14,12,31,32,67,73,36,41,201712180LAL,2017-12-18,2018,1
450,PHI,SAC,34,41,81,91,0.42,0.451,10,7,35,27,0.286,0.259,17,12,24,23,0.708,0.522,13,9,40,30,53,39,21,21,7,11,6,6,19,12,19,20,95,101,0.519,0.499,0.481,0.489,0.432,0.297,0.296,0.253,30.2,18.4,81.6,69.8,57.6,42.4,61.8,51.2,7.1,11.2,9.4,13.0,17.2,10.6,96.6,102.7,102.7,96.6,14.0,10.0,16.0,20.0,0.4666666666666667,0.3333333333333333,30.0,30.0,1,0,0,1,25,20,47,50,6,6,12,19,24,34,46,64,22,30,201712190PHI,2017-12-19,2018,0
451,WAS,NOP,46,34,92,80,0.5,0.425,14,5,35,20,0.4,0.25,10,33,14,40,0.714,0.825,10,11,34,31,44,42,29,20,8,7,3,1,16,16,31,16,116,106,0.591,0.543,0.576,0.456,0.38,0.25,0.152,0.5,24.4,24.4,75.6,75.6,51.2,48.8,63.0,58.8,7.9,6.9,5.0,1.8,14.0,14.1,115.1,105.2,105.2,115.1,17.0,15.0,14.0,16.0,0.5483870967741935,0.4838709677419355,31.0,31.0,1,0,0,1,21,15,46,46,1,3,16,16,32,29,57,60,25,31,201712190WAS,2017-12-19,2018,0
452,MIL,CLE,43,40,82,80,0.524,0.5,11,16,29,41,0.379,0.39,22,20,27,24,0.815,0.833,8,7,32,30,40,37,27,26,12,9,3,3,14,14,18,20,119,116,0.634,0.64,0.591,0.6,0.354,0.513,0.329,0.3,21.1,17.9,82.1,78.9,51.9,48.1,62.8,65.0,12.4,9.3,7.7,5.7,13.0,13.4,122.7,119.6,119.6,122.7,16.0,23.0,13.0,9.0,0.5517241379310345,0.71875,29.0,32.0,1,0,0,1,18,25,39,40,3,3,14,14,32,24,53,39,21,15,201712190MIL,2017-12-19,2018,0
453,CHA,TOR,39,49,85,91,0.459,0.538,7,16,23,33,0.304,0.485,26,15,35,18,0.743,0.833,8,10,31,33,39,43,21,35,10,6,6,7,12,14,18,27,111,129,0.553,0.652,0.5,0.626,0.271,0.363,0.412,0.198,19.5,24.4,75.6,80.5,47.6,52.4,53.8,71.4,9.9,5.9,10.3,11.3,10.7,12.4,109.6,127.3,127.3,109.6,11.0,21.0,20.0,8.0,0.3548387096774194,0.7241379310344828,31.0,29.0,0,1,1,0,16,17,46,42,7,6,14,12,32,33,62,58,30,25,201712200CHO,2017-12-20,2018,0
454,ATL,IND,35,40,81,82,0.432,0.488,8,7,29,21,0.276,0.333,17,18,20,19,0.85,0.947,11,8,32,29,43,37,27,19,5,5,6,5,13,9,17,18,95,105,0.529,0.581,0.481,0.53,0.358,0.256,0.247,0.232,27.5,20.0,80.0,72.5,53.8,46.3,77.1,47.5,5.6,5.6,9.8,9.6,12.6,9.1,106.7,117.9,117.9,106.7,7.0,18.0,24.0,14.0,0.2258064516129032,0.5625,31.0,32.0,1,0,0,1,21,14,46,42,5,6,9,13,27,33,52,61,25,28,201712200ATL,2017-12-20,2018,0
455,BOS,MIA,30,33,80,75,0.375,0.44,13,10,32,28,0.406,0.357,16,14,21,25,0.762,0.56,5,6,39,40,44,46,18,23,5,6,5,3,10,12,22,16,89,90,0.499,0.523,0.456,0.507,0.4,0.373,0.263,0.333,11.1,13.3,86.7,88.9,48.9,51.1,60.0,69.7,5.5,6.5,10.6,6.3,10.1,12.2,97.0,98.1,98.1,97.0,26.0,16.0,8.0,15.0,0.7647058823529411,0.5161290322580645,34.0,31.0,0,1,1,0,19,18,50,42,3,5,12,10,17,23,48,47,31,24,201712200BOS,2017-12-20,2018,0
456,BRK,SAC,32,40,82,82,0.39,0.488,15,7,42,19,0.357,0.368,20,17,23,20,0.87,0.85,14,13,24,35,38,48,15,14,5,4,7,4,10,12,19,19,99,104,0.537,0.573,0.482,0.53,0.512,0.232,0.28,0.244,28.6,35.1,64.9,71.4,44.2,55.8,46.9,35.0,5.8,4.6,11.1,10.0,9.8,11.7,115.0,120.8,120.8,115.0,11.0,11.0,19.0,20.0,0.3666666666666666,0.3548387096774194,30.0,31.0,1,0,0,1,27,12,50,42,4,7,12,10,17,33,40,63,23,30,201712200BRK,2017-12-20,2018,0
457,CHI,ORL,44,35,87,89,0.506,0.393,11,5,32,27,0.344,0.185,13,19,14,23,0.929,0.826,9,6,42,29,51,35,31,23,6,5,8,1,11,9,23,15,112,94,0.601,0.474,0.569,0.421,0.368,0.303,0.161,0.258,23.7,12.5,87.5,76.3,59.3,40.7,70.5,65.7,6.2,5.2,12.9,1.8,10.6,8.3,116.3,97.6,97.6,116.3,10.0,11.0,20.0,21.0,0.3333333333333333,0.34375,30.0,32.0,0,1,1,0,21,22,43,54,1,8,9,11,33,30,55,62,22,32,201712200CHI,2017-12-20,2018,0
458,HOU,LAL,37,40,90,85,0.411,0.471,17,15,42,35,0.405,0.429,25,27,32,43,0.781,0.628,12,10,35,37,47,47,19,27,7,8,5,5,14,10,30,25,116,122,0.557,0.587,0.506,0.559,0.467,0.412,0.356,0.506,24.5,22.2,77.8,75.5,50.0,50.0,51.4,67.5,6.8,7.8,10.0,10.4,11.9,8.8,113.5,119.4,119.4,113.5,25.0,11.0,5.0,18.0,0.8333333333333334,0.3793103448275862,30.0,29.0,0,1,1,0,25,20,53,45,5,5,10,14,20,25,48,50,28,25,201712200HOU,2017-12-20,2018,0
459,OKC,UTA,40,26,77,73,0.519,0.356,8,7,23,31,0.348,0.226,19,20,22,27,0.864,0.741,8,11,34,28,42,39,23,13,15,6,5,3,13,18,26,15,107,79,0.617,0.465,0.571,0.404,0.299,0.425,0.286,0.37,22.2,24.4,75.6,77.8,51.9,48.1,57.5,50.0,16.7,6.7,11.9,5.6,13.0,17.5,119.2,88.0,88.0,119.2,16.0,14.0,15.0,18.0,0.5161290322580645,0.4375,31.0,32.0,0,1,1,0,15,24,37,47,3,5,18,13,32,19,54,42,22,23,201712200OKC,2017-12-20,2018,0
460,DAL,DET,40,33,75,77,0.533,0.429,14,7,30,24,0.467,0.292,16,20,20,22,0.8,0.909,4,6,33,32,37,38,22,19,6,4,7,2,12,12,17,19,110,93,0.656,0.536,0.627,0.474,0.4,0.312,0.267,0.286,11.1,15.4,84.6,88.9,49.3,50.7,55.0,57.6,6.6,4.4,13.2,4.4,12.5,12.2,121.3,102.5,102.5,121.3,9.0,17.0,23.0,14.0,0.28125,0.5483870967741935,32.0,31.0,0,1,1,0,16,17,35,44,2,7,12,12,26,26,45,53,19,27,201712200DAL,2017-12-20,2018,0
461,DEN,MIN,36,43,72,87,0.5,0.494,13,8,28,24,0.464,0.333,19,18,24,19,0.792,0.947,8,8,34,29,42,37,27,28,6,12,5,2,21,8,18,20,104,112,0.63,0.587,0.59,0.54,0.389,0.276,0.333,0.218,21.6,19.0,81.0,78.4,53.2,46.8,75.0,65.1,6.4,12.8,7.9,4.5,20.3,7.7,110.7,119.2,119.2,110.7,16.0,19.0,15.0,13.0,0.5161290322580645,0.59375,31.0,32.0,0,1,1,0,15,16,36,44,2,5,8,21,23,35,44,63,21,28,201712200DEN,2017-12-20,2018,0
462,POR,SAS,38,41,96,79,0.396,0.519,6,6,25,17,0.24,0.353,9,5,14,6,0.643,0.833,12,9,25,44,37,53,18,17,13,7,2,9,8,23,14,16,91,93,0.445,0.57,0.427,0.557,0.26,0.215,0.146,0.076,21.4,26.5,73.5,78.6,41.1,58.9,47.4,41.5,13.7,7.4,3.2,12.7,7.3,22.0,95.8,97.9,97.9,95.8,16.0,22.0,15.0,10.0,0.5161290322580645,0.6875,31.0,32.0,0,1,1,0,19,11,58,38,9,2,23,8,32,35,71,62,39,27,201712200POR,2017-12-20,2018,0
463,GSW,MEM,34,28,74,84,0.459,0.333,7,12,21,31,0.333,0.387,22,16,25,19,0.88,0.842,14,15,30,26,44,41,26,20,9,10,8,6,16,16,19,23,97,84,0.571,0.455,0.507,0.405,0.284,0.369,0.338,0.226,35.0,33.3,66.7,65.0,51.8,48.2,76.5,71.4,10.4,11.6,15.1,11.3,15.8,14.8,112.4,97.3,97.3,112.4,25.0,9.0,6.0,22.0,0.8064516129032258,0.2903225806451613,31.0,31.0,1,0,0,1,14,19,40,56,6,8,16,16,27,16,53,53,26,37,201712200GSW,2017-12-20,2018,0
464,LAC,PHO,41,35,87,97,0.471,0.361,10,8,30,35,0.333,0.229,16,17,24,19,0.667,0.895,9,14,41,36,50,50,22,22,1,3,4,3,9,10,19,25,108,95,0.554,0.451,0.529,0.402,0.345,0.361,0.276,0.196,20.0,25.5,74.5,80.0,50.0,50.0,53.7,62.9,1.0,3.1,6.5,5.3,8.4,8.7,111.6,98.2,98.2,111.6,12.0,11.0,18.0,22.0,0.4,0.3333333333333333,30.0,33.0,0,1,1,0,20,27,46,62,3,4,10,9,31,27,57,62,26,35,201712200LAC,2017-12-20,2018,0
465,CLE,CHI,42,47,82,85,0.512,0.553,12,12,29,31,0.414,0.387,19,6,22,8,0.864,0.75,7,5,28,30,35,35,25,34,10,8,3,1,12,12,14,19,115,112,0.627,0.633,0.585,0.624,0.354,0.365,0.268,0.094,18.9,15.2,84.8,81.1,50.0,50.0,59.5,72.3,10.6,8.5,5.6,1.9,11.6,11.9,121.9,118.7,118.7,121.9,24.0,10.0,9.0,21.0,0.7272727272727273,0.3225806451612903,33.0,31.0,1,0,0,1,17,19,40,38,1,3,12,12,30,35,53,54,23,19,201712210CLE,2017-12-21,2018,0
466,PHI,TOR,45,35,86,85,0.523,0.412,9,12,29,35,0.31,0.343,10,32,14,35,0.714,0.914,13,19,27,26,40,45,27,18,14,14,6,6,23,21,27,19,109,114,0.591,0.568,0.576,0.482,0.337,0.412,0.163,0.412,33.3,41.3,58.7,66.7,47.1,52.9,60.0,51.4,14.2,14.2,12.0,10.5,20.0,17.3,110.2,115.2,115.2,110.2,14.0,22.0,17.0,8.0,0.4516129032258064,0.7333333333333333,31.0,30.0,0,1,1,0,20,23,41,50,6,6,21,23,36,23,57,50,21,27,201712210PHI,2017-12-21,2018,0
467,NYK,BOS,36,33,79,86,0.456,0.384,8,13,14,38,0.571,0.342,22,14,26,19,0.846,0.737,11,9,38,26,49,35,13,17,8,11,3,1,17,10,20,20,102,93,0.564,0.493,0.506,0.459,0.177,0.442,0.329,0.221,29.7,19.1,80.9,70.3,58.3,41.7,36.1,51.5,8.6,11.9,6.3,1.5,15.8,9.6,110.0,100.3,100.3,110.0,17.0,26.0,14.0,9.0,0.5483870967741935,0.7428571428571429,31.0,35.0,0,1,1,0,6,25,43,53,1,3,10,17,28,20,65,48,37,28,201712210NYK,2017-12-21,2018,0
468,PHO,MEM,33,39,81,90,0.407,0.433,10,5,26,26,0.385,0.192,21,12,27,16,0.778,0.75,12,15,32,35,44,50,21,15,4,5,1,7,10,9,17,22,97,95,0.522,0.489,0.469,0.461,0.321,0.289,0.333,0.178,25.5,31.9,68.1,74.5,46.8,53.2,63.6,38.5,4.5,5.7,1.6,12.7,9.7,8.5,109.8,107.5,107.5,109.8,12.0,9.0,22.0,23.0,0.3529411764705882,0.28125,34.0,32.0,1,0,0,1,16,21,48,51,7,1,9,10,23,34,55,64,32,30,201712210PHO,2017-12-21,2018,0
469,UTA,SAS,34,34,74,78,0.459,0.436,12,10,26,21,0.462,0.476,20,11,24,16,0.833,0.688,5,5,36,33,41,38,18,14,7,7,4,3,12,14,18,21,100,89,0.591,0.523,0.541,0.5,0.351,0.269,0.324,0.205,13.2,12.2,87.8,86.8,51.9,48.1,52.9,41.2,7.7,7.7,7.0,6.3,12.4,14.1,109.5,97.5,97.5,109.5,15.0,22.0,18.0,11.0,0.4545454545454545,0.6666666666666666,33.0,33.0,0,1,1,0,14,11,40,44,3,4,14,12,22,24,48,57,26,33,201712210UTA,2017-12-21,2018,0
470,DET,NYK,38,44,88,97,0.432,0.454,10,8,25,24,0.4,0.333,18,5,25,6,0.72,0.833,15,16,29,35,44,51,19,25,8,6,5,9,11,14,11,20,104,101,0.525,0.507,0.489,0.495,0.284,0.247,0.284,0.062,30.0,35.6,64.4,70.0,46.3,53.7,50.0,56.8,8.6,6.4,6.8,14.3,10.0,12.3,111.7,108.5,108.5,111.7,18.0,17.0,14.0,15.0,0.5625,0.53125,32.0,32.0,1,0,0,1,15,16,50,53,9,5,14,11,28,36,63,73,35,37,201712220DET,2017-12-22,2018,0
471,ORL,NOP,36,43,85,86,0.424,0.5,4,10,20,30,0.2,0.333,21,15,29,24,0.724,0.625,10,11,30,37,40,48,16,23,7,10,2,2,14,15,19,25,97,111,0.496,0.575,0.447,0.558,0.235,0.349,0.341,0.279,21.3,26.8,73.2,78.7,45.5,54.5,44.4,53.5,7.1,10.1,3.6,3.1,12.5,13.4,98.1,112.3,112.3,98.1,11.0,16.0,22.0,16.0,0.3333333333333333,0.5,33.0,32.0,1,0,0,1,16,20,49,43,2,2,15,14,32,33,65,56,33,23,201712220ORL,2017-12-22,2018,0
472,BRK,WAS,44,34,88,93,0.5,0.366,14,5,41,20,0.341,0.25,17,11,21,15,0.81,0.733,13,7,47,28,60,35,29,22,4,7,4,1,14,7,17,18,119,84,0.612,0.422,0.58,0.392,0.466,0.215,0.239,0.161,31.7,13.0,87.0,68.3,63.2,36.8,65.9,64.7,4.1,7.2,5.5,2.1,12.6,6.6,123.1,86.9,86.9,123.1,12.0,17.0,19.0,15.0,0.3870967741935484,0.53125,31.0,32.0,0,1,1,0,27,15,44,59,1,4,7,14,30,29,47,73,17,44,201712220BRK,2017-12-22,2018,0
473,HOU,LAC,36,43,78,91,0.462,0.473,17,18,40,42,0.425,0.429,29,24,35,31,0.829,0.774,9,9,34,29,43,38,16,24,4,8,4,5,17,8,26,25,118,128,0.632,0.612,0.571,0.571,0.513,0.462,0.449,0.341,23.7,20.9,79.1,76.3,53.1,46.9,44.4,55.8,4.0,8.0,8.2,13.2,15.4,7.1,118.6,128.6,128.6,118.6,25.0,13.0,6.0,18.0,0.8064516129032258,0.4193548387096774,31.0,31.0,0,1,1,0,23,24,42,48,5,4,8,17,19,25,38,49,19,24,201712220HOU,2017-12-22,2018,0
474,MIA,DAL,46,38,72,75,0.639,0.507,16,17,25,35,0.64,0.486,5,8,6,11,0.833,0.727,2,3,33,19,35,22,25,28,3,5,3,2,11,8,15,12,113,101,0.757,0.633,0.75,0.62,0.347,0.467,0.083,0.147,9.5,8.3,91.7,90.5,61.4,38.6,54.3,73.7,3.6,6.0,7.5,4.3,12.8,9.1,135.4,121.1,121.1,135.4,17.0,9.0,15.0,24.0,0.53125,0.2727272727272727,32.0,33.0,1,0,0,1,9,18,26,37,2,3,8,11,30,21,47,40,17,19,201712220MIA,2017-12-22,2018,0
475,MIL,CHA,41,39,87,88,0.471,0.443,8,12,29,26,0.276,0.462,19,14,23,17,0.826,0.824,6,9,37,34,43,43,27,21,7,4,5,7,7,9,16,18,109,104,0.561,0.545,0.517,0.511,0.333,0.295,0.264,0.193,15.0,19.6,80.4,85.0,50.0,50.0,65.9,53.8,7.4,4.2,8.1,12.1,6.7,8.6,115.1,109.8,109.8,115.1,17.0,11.0,13.0,21.0,0.5666666666666667,0.34375,30.0,32.0,1,0,0,1,21,14,46,49,7,5,9,7,33,27,58,62,25,35,201712220MIL,2017-12-22,2018,0
476,OKC,ATL,44,44,82,85,0.537,0.518,13,15,25,32,0.52,0.469,19,14,31,17,0.613,0.824,15,7,25,20,40,27,24,28,11,12,5,3,19,15,18,24,120,117,0.627,0.633,0.616,0.606,0.305,0.376,0.378,0.2,42.9,21.9,78.1,57.1,59.7,40.3,54.5,63.6,11.4,12.4,9.4,5.3,16.6,14.0,124.2,121.1,121.1,124.2,17.0,7.0,15.0,25.0,0.53125,0.21875,32.0,32.0,1,0,0,1,12,17,38,41,3,5,15,19,31,29,57,53,26,24,201712220OKC,2017-12-22,2018,0
477,POR,DEN,35,42,83,85,0.422,0.494,6,7,22,25,0.273,0.28,9,11,16,15,0.563,0.733,10,16,24,33,34,49,15,19,6,4,4,10,9,14,19,13,85,102,0.472,0.557,0.458,0.535,0.265,0.294,0.193,0.176,23.3,40.0,60.0,76.7,41.0,59.0,42.9,45.2,6.9,4.6,6.7,16.4,9.1,13.3,98.2,117.9,117.9,98.2,16.0,17.0,16.0,15.0,0.5,0.53125,32.0,32.0,1,0,0,1,16,18,48,43,10,4,14,9,29,35,61,60,32,25,201712220POR,2017-12-22,2018,0
478,GSW,LAL,42,40,85,94,0.494,0.426,7,11,24,29,0.292,0.379,22,15,27,22,0.815,0.682,10,15,32,31,42,46,24,22,9,11,13,5,15,15,17,23,113,106,0.583,0.511,0.535,0.484,0.282,0.309,0.318,0.234,24.4,31.9,68.1,75.6,47.7,52.3,57.1,55.0,9.0,11.1,20.0,8.2,13.4,12.6,113.6,106.6,106.6,113.6,26.0,11.0,6.0,19.0,0.8125,0.3666666666666666,32.0,30.0,1,0,0,1,17,18,43,54,5,13,15,15,35,29,61,65,26,36,201712220GSW,2017-12-22,2018,0
479,TOR,PHI,35,33,85,80,0.412,0.413,9,7,27,27,0.333,0.259,23,13,26,20,0.885,0.65,7,7,36,34,43,41,18,19,15,10,6,7,17,22,20,23,102,86,0.529,0.484,0.465,0.456,0.318,0.338,0.306,0.25,17.1,16.3,83.7,82.9,51.2,48.8,51.4,57.6,14.6,9.8,11.3,12.1,15.0,19.9,99.5,83.9,83.9,99.5,23.0,14.0,8.0,18.0,0.7419354838709677,0.4375,31.0,32.0,0,1,1,0,18,20,50,47,7,6,22,17,26,26,58,53,32,27,201712230TOR,2017-12-23,2018,0
480,CHA,MIL,36,42,74,87,0.486,0.483,9,8,21,26,0.429,0.308,30,14,40,17,0.75,0.824,9,7,34,28,43,35,22,25,2,4,7,2,16,9,20,32,111,106,0.606,0.561,0.547,0.529,0.284,0.299,0.541,0.195,24.3,17.1,82.9,75.7,55.1,44.9,61.1,59.5,2.1,4.2,11.5,3.8,14.9,8.7,116.4,111.2,111.2,116.4,12.0,17.0,21.0,14.0,0.3636363636363636,0.5483870967741935,33.0,31.0,1,0,0,1,12,18,38,45,2,7,9,16,27,34,53,61,26,27,201712230CHO,2017-12-23,2018,0
481,IND,BRK,47,42,90,98,0.522,0.429,10,16,23,36,0.435,0.444,19,19,24,25,0.792,0.76,7,18,34,33,41,51,31,24,8,2,9,2,8,10,25,20,123,119,0.612,0.546,0.578,0.51,0.256,0.367,0.267,0.255,17.5,34.6,65.4,82.5,44.6,55.4,66.0,57.1,8.1,2.0,14.5,3.0,7.4,8.4,125.0,120.9,120.9,125.0,19.0,12.0,14.0,20.0,0.5757575757575758,0.375,33.0,32.0,1,0,0,1,13,20,43,56,2,9,10,8,37,26,67,62,30,36,201712230IND,2017-12-23,2018,1
482,WAS,ORL,47,42,86,87,0.547,0.483,16,8,30,26,0.533,0.308,20,11,23,17,0.87,0.647,12,4,37,24,49,28,29,17,5,7,2,3,16,12,18,22,130,103,0.676,0.545,0.64,0.529,0.349,0.299,0.267,0.195,33.3,9.8,90.2,66.7,63.6,36.4,61.7,40.5,5.0,7.1,3.3,5.4,14.3,11.3,131.1,103.8,103.8,131.1,18.0,11.0,15.0,23.0,0.5454545454545454,0.3235294117647059,33.0,34.0,1,0,0,1,14,18,39,45,3,2,12,16,31,34,56,61,25,27,201712230WAS,2017-12-23,2018,0
483,ATL,DAL,42,43,75,85,0.56,0.506,10,9,24,33,0.417,0.273,18,12,22,15,0.818,0.8,6,7,32,23,38,30,29,31,5,8,2,3,15,10,19,17,112,107,0.661,0.584,0.627,0.559,0.32,0.388,0.293,0.176,20.7,17.9,82.1,79.3,55.9,44.1,69.0,72.1,5.4,8.7,3.8,5.9,15.0,9.8,121.5,116.0,116.0,121.5,8.0,9.0,25.0,25.0,0.2424242424242424,0.2647058823529412,33.0,34.0,1,0,0,1,14,24,33,42,3,2,10,15,32,34,51,52,19,18,201712230ATL,2017-12-23,2018,0
484,BOS,CHI,44,34,92,86,0.478,0.395,12,7,32,19,0.375,0.368,17,17,21,25,0.81,0.68,8,12,38,39,46,51,29,24,9,4,5,2,5,15,18,16,117,92,0.578,0.474,0.543,0.436,0.348,0.221,0.228,0.291,17.0,24.0,76.0,83.0,47.4,52.6,65.9,70.6,9.3,4.1,7.5,3.3,4.7,13.4,120.4,94.7,94.7,120.4,27.0,10.0,9.0,22.0,0.75,0.3125,36.0,32.0,0,1,1,0,20,12,48,52,2,5,15,5,32,27,60,67,28,40,201712230BOS,2017-12-23,2018,0
485,MEM,LAC,40,39,90,79,0.444,0.494,13,13,31,34,0.419,0.382,22,21,25,28,0.88,0.75,15,5,32,31,47,36,28,14,5,4,5,7,9,10,26,22,115,112,0.569,0.613,0.517,0.576,0.344,0.43,0.278,0.354,32.6,13.5,86.5,67.4,56.6,43.4,70.0,35.9,5.4,4.3,11.1,11.9,8.2,9.9,123.7,120.4,120.4,123.7,10.0,13.0,23.0,19.0,0.303030303030303,0.40625,33.0,32.0,1,0,0,1,18,21,50,40,7,5,10,9,27,26,59,45,32,19,201712230MEM,2017-12-23,2018,0
